url,idvscore,reviewer,dateP,Rev,cleaned_reviews,topic
https://www.metacritic.com/movie/love-the-coopers,50.0, None," 'Nov 12, 2015'", 'Most. Depressing. Christmas. Movie. Ever.', most depressing christmas movie ever,1.0
https://www.metacritic.com/movie/pride-and-glory,50.0, 'Liam Lacey', None, 'A talented cast and moments of brutal violence can t dislodge a sense of ho-hum predictability in Pride and Glory.', a talented cast and moments of brutal violence can t dislodge a sense of hohum predictability in pride and glory,0.0
https://www.metacritic.com/movie/an-education,88.0, 'James Berardinelli', None," 'In the end, this is more a character study of Jenny than a tale of tortured love, and a reminder that any education worth having comes with its share of trauma.'", in the end this is more a character study of jenny than a tale of tortured love and a reminder that any education worth having comes with its share of trauma,0.0
https://www.metacritic.com/movie/garfield-a-tail-of-two-kitties,38.0, 'Janice Page', None," 'Though Murray and Curry gamely deliver some chuckle-worthy one-liners along the way, they re mostly leashed to material as moldy and uninspired as the Jeffersons theme song.'", though murray and curry gamely deliver some chuckleworthy oneliners along the way they re mostly leashed to material as moldy and uninspired as the jeffersons theme song,0.0
https://www.metacritic.com/movie/love-simon,88.0," ""Sheila O'Malley"""," 'Mar 16, 2018'"," 'Director Greg Berlanti, who has helmed a string of hit television shows as producer and writer, uses the familiar teenage romance genre to tell an LGBTQ story, and in so doing makes these tropes feel fresh, fun, entertaining.'", director greg berlanti who has helmed a string of hit television shows as producer and writer uses the familiar teenage romance genre to tell an lgbtq story and in so doing makes these tropes feel fresh fun entertaining,0.0
https://www.metacritic.com/movie/the-princess-diaries,60.0, 'Hazel-Dawn Dumpert', None," 'The director is Garry Marshall, but The Princess Diaries is no where near as nauseating a fairy tale as Marshall s Pretty Woman.'", the director is garry marshall but the princess diaries is no where near as nauseating a fairy tale as marshall s pretty woman,0.0
https://www.metacritic.com/movie/wonder,88.0, 'Calvin Wilson'," 'Nov 16, 2017'", 'An emotionally involving drama that deftly sidesteps mawkishness.', an emotionally involving drama that deftly sidesteps mawkishness,0.0
https://www.metacritic.com/movie/a-guy-thing,63.0, 'Claudia Puig', None, 'Actually is a bit of a hoot.', actually is a bit of a hoot,0.0
https://www.metacritic.com/movie/xxxy,70.0, 'Tim Merrill', None," 'It may appear clich d in the telling, but Chick has no use for the glib irony and rampant pop-culture sampling which has already dated Reality Bites and its ilk.'", it may appear clich d in the telling but chick has no use for the glib irony and rampant popculture sampling which has already dated reality bites and its ilk,0.0
https://www.metacritic.com/movie/seoul-searching,60.0, 'Justin Lowe'," 'May 26, 2016'"," 'Liberally riffing on situations and themes familiar from the high school-set movies that established the renowned writer-director s legacy, Lee has crafted an entertaining alternative interpretation that substitutes an international cast of Asian actors for Hughes largely white, suburban ensembles.'", liberally riffing on situations and themes familiar from the high schoolset movies that established the renowned writerdirector s legacy lee has crafted an entertaining alternative interpretation that substitutes an international cast of asian actors for hughes largely white suburban ensembles,0.0
https://www.metacritic.com/movie/men-in-black-international,38.0, 'Moira Macdonald'," 'Jun 12, 2019'"," 'You feel for the actors, who you know are better than this stuff, and you wonder if director F. Gary Gray ( Straight Outta Compton ) just threw up his hands. And you wonder if, somewhere, Smith and Jones are chuckling. At least somebody was.'", you feel for the actors who you know are better than this stuff and you wonder if director f gary gray  straight outta compton  just threw up his hands and you wonder if somewhere smith and jones are chuckling at least somebody was,0.0
https://www.metacritic.com/movie/out-of-the-furnace,67.0, 'Marc Mohan'," 'Dec 5, 2013'"," 'Like last year s vaguely similar Killing Them Softly, Furnace reeks of 70s-inspired, downbeat, politically conscious genre filmmaking. And its cast is composed of hard-working, seemingly omnipresent actors who understand what Cooper s after.'", like last year s vaguely similar killing them softly furnace reeks of 70sinspired downbeat politically conscious genre filmmaking and its cast is composed of hardworking seemingly omnipresent actors who understand what cooper s after,0.0
https://www.metacritic.com/movie/breakin-all-the-rules,63.0, 'Elizabeth Weitzman', None," 'Plays strictly to formula, the only real surprise is its apparently ironic title.'", plays strictly to formula the only real surprise is its apparently ironic title,0.0
https://www.metacritic.com/movie/bruised,40.0, 'Ian Freer'," 'Nov 19, 2021'"," 'Not even Halle Berry s presence can enliven this stale sports film-family drama mash-up. By the end of it, the barrage of clich s leaves you black and blue.'", not even halle berry s presence can enliven this stale sports filmfamily drama mashup by the end of it the barrage of clich s leaves you black and blue,0.0
https://www.metacritic.com/movie/artemis-fowl,50.0, 'Brian Lowry'," 'Jun 12, 2020'"," 'Artemis Fowl isn t an unqualified good egg, but it s perfectly adequate, and the best of the kid-friendly movies redirected to streaming by coronavirus -- a low bar, admittedly, after Trolls World Tour and Scoob!'", artemis fowl isn t an unqualified good egg but it s perfectly adequate and the best of the kidfriendly movies redirected to streaming by coronavirus  a low bar admittedly after trolls world tour and scoob,0.0
https://www.metacritic.com/movie/the-last-full-measure,50.0, 'Mick LaSalle'," 'Jan 22, 2020'"," 'So there you have it, a so-so movie with a lot of good parts. In truth, The Last Full Measure has more good parts than most better movies, but everything connecting those parts feels rote, sometimes ham-fisted.'", so there you have it a soso movie with a lot of good parts in truth the last full measure has more good parts than most better movies but everything connecting those parts feels rote sometimes hamfisted,0.0
https://www.metacritic.com/movie/judy,80.0, 'Sasha Stone'," 'Sep 1, 2019'"," 'Things as subtle as how Garland pronounces the word wonderful are not missed by the exacting Zellweger, who has brought the legend to vivid, full-color life. Even if she can t quite match the beauty of that famous voice, Zellweger captures the spirit of how Garland sang.'", things as subtle as how garland pronounces the word wonderful are not missed by the exacting zellweger who has brought the legend to vivid fullcolor life even if she can t quite match the beauty of that famous voice zellweger captures the spirit of how garland sang,0.0
https://www.metacritic.com/movie/high-rise-2015,80.0, None," 'Mar 14, 2016'"," 'Batshit crazy. Don t expect a thriller in the seat-edge sense, but you will be thrilled and repulsed by this bold, faithful adaptation of Ballard s ever-prescient picture of First World strife.'", batshit crazy don t expect a thriller in the seatedge sense but you will be thrilled and repulsed by this bold faithful adaptation of ballard s everprescient picture of first world strife,0.0
https://www.metacritic.com/movie/horrible-bosses-2,75.0, 'Mick LaSalle'," 'Nov 25, 2014'"," 'Horrible Bosses 2 is harsh and tasteless, not to mention broad and shameless, but that s not a bad thing in this case. Softness and good taste, as well as restraint and carefulness, are the enemies of comedy, and Horrible Bosses 2 is a very funny movie.'", horrible bosses 2 is harsh and tasteless not to mention broad and shameless but that s not a bad thing in this case softness and good taste as well as restraint and carefulness are the enemies of comedy and horrible bosses 2 is a very funny movie,0.0
